"address","mirrorAddress","votes","available","poolAddress","isPoSNode"
"cfx:aamzus2exbwk7wpexpx1g28a2xrusctzg62y128bg5","0xC41B6A088829E794AaDb37A05fa1249c9Dd7Ca1c","70",0,"",true
"cfx:aamt95v2r0fmhc1knuht81dusm475nyvr64atr5uyk","0x3aFa8F1Ab513e424b2592e37614A45542430716f","110",110,"",true
"cfx:aap4becbzcfab1tz9k8h3aua67xhp2zw72e2uwu6fb","0xD4E9c472B1a95551514bA2Ca1F26E23a55FeBEB9","73",72,"",true
"cfx:aajytnz5a6x43x6887kfzu16bxtxesk16ymajmuycp","0xA6eF418e39A776B79c90426c999F7Ac19b1ce8d2","1",0,"",true
"cfx:aamuzux6r9f180fkyf1h6d2ffb11w6yssy0etvbevk","0xb54117FEca6718927beb583D9df250f65D72C234","1",1,"",true
"cfx:aasadvnweju1nsevr3eft8e4gzwd8heavaftnvzarg","0xd9EdABeee065a00b0276145F7508575d3013206D","1",1,"",true
"cfx:aapygumrrw7e3nvyju3y2j794wgabn7u62f6m8p7hg","0xeDf8c58Bc2A352c44D5F49494204B269eC9C3626","5",0,"",true
"cfx:aak7109k57tnxcx62655re8zc08tcje8r2sd8vpz5n","0x5874a98f63eF373e9f42f193D6eC0Ba2B938827e","1",0,"",true
"cfx:aar612tujfbawpfxm7h5tpmjguev527bwp1zxkaxxb","0xe8592E18Dae0DAAa65bFf9038584B1e1AB8df53d","2",0,"",true
"cfx:aasj7f00k66cntmk39ac29fc2xgmu0b4b2vh9hs6yv","0x5d7cba972A7049ea754809Cd133e6C19425A0B60","6",6,"",true
"cfx:aas9f3c99m2zp9sgaym1v96r4mvmk400waedxdhvs6","0x60d3dEB178857296B1c480B18E50BF6F17eDDaB8","8",8,"",true
"cfx:acdmgjnam0kmtnnnwhz4mh727akfxj7fg2gy3bamw6","0xDa7EEAA847228cA3f8c00541Af0721EC436D2add","91",0,"",true
"cfx:aaswfwyer0n7zwbc98tksrcg1vnjuk02pp3waax745","0x1400caC406d9E204bC1955B3d52CEE5F4dF2083c","3",3,"",true
"cfx:aatakwjv7wrfubten7c2df24pht5evd0uju5n2gesc","0x8E3490F4F1DB61590A06641b747Bd2be98033821","1",1,"",true
"cfx:aatj26ag9ba0j0cherkpby32y3ayh1n8gav9r93xew","0x8b48ADAfBE40cf1B9034471ae9B8D245a944F23d","51",51,"",true
"cfx:aakp8vmpsuf58rrpc08emrejz7h89bznp2ebxkgrjs","0xe6A8C3141ea6969B8b5DA7E436fFB1534F826F55","3",3,"",true
"cfx:aas7j0g2ba6h61zmy48z2sfmg56adwzn3y0v0bu14e","0xf32640c718E5B3aD157F9c125c312f02C79Bff51","1","1","cfx:acbajng6kn43pxh0recft203390fzpchfem4ddg435",false
"cfx:aamj4nafth6xx3vwabf5473cvxcayr3tne9h29j9vu","0x1D34e8b3c3c3A33cb8a014e6216484e4bB98910b","1","1","cfx:acfmcjhvgwm3rp1h3d10kuj700ayv9szmjjskkep1s",false
"cfx:aastt94bgn81e8una8avwg7rn8fhj28abjb14xcyn6","0x1f4cE400AbC29c5D6f965496aE42de538c889932","3","3","cfx:acfmcjhvgwm3rp1h3d10kuj700ayv9szmjjskkep1s",false
"cfx:aar2db70achwp8fs0nkurye8prhwffnte631152ne1","0xd6850FC359d8FE3D17fb9BcD0818479680bC3875","22","22","cfx:acfmcjhvgwm3rp1h3d10kuj700ayv9szmjjskkep1s",false
"cfx:aat1p7t9wkpwygk7gw3ze66bjjx45102p2zbdywuaz","0x8bDa60917e779a77A1402Ae8aF744aD3A68Fd20E","3","3","cfx:acfmcjhvgwm3rp1h3d10kuj700ayv9szmjjskkep1s",false
"cfx:aanudvnh3um1u3bsyw4dp3kg8kcvr910vapt75fk3z","0xe46ED68A48905c2a86A57790fef52244140e5A5A","14","14","cfx:acfmcjhvgwm3rp1h3d10kuj700ayv9szmjjskkep1s",false
"cfx:aas7fc67neykhvv54pxf6dzzr6phjtv70e83vrjzfc","0x08886301203B079A2F93465f465A336faD6930E1","132",132,"",true
"cfx:aapp283kzzhxw3ua9hktzyxnsj83r2mcg635t212r3","0x64360055B70EfE45DA241521Fa4A47d7058a1DF7","1",1,"",true
"cfx:aajym51a20vt3m6yk32bxa19nazd40j10ee2dw95um","0xe165A2Aa80203b7BecbEE63D41033e6861676813","1",1,"",true
"cfx:aatmpmauafw75sw0twy6wjvgpbpe1407xa3ssmx6dw","0x4e83FaCEDCD8dD434465B612dEf28A9AFe397bA4","1",1,"",true
"cfx:aat2yeu26y7s2vatps4vmyhftr7vu0mpwukmnrnxg4","0xEA16e7c44fE2FA52304f76cE0E9c94207a4bF25C","20",20,"",true
"cfx:aar7mns648s1550ajye40f6vy2zbgagamyecutce24","0xD8d428D4E74f75aB53c40c4A0ae6C8c94D04914d","1",1,"",true
"cfx:aascj4bh0380bzwkzcej9k89b38g6hgfwuads8csxm","0x4f9C0C5927B0802346f717d17f3678130221e88a","3",3,"",true
"cfx:aakccx6789mm2dbzgc940t7aj9scm1cbp6hfswyhun","0x14206c52C23Caf926e191A63eB5BDaaAcb291414","1","1","cfx:acgfy0trwfmb256kyks06na49xjrrb6kh6jbmz97kn",false
"cfx:aajmhxcb4vmwx330hyd017pgeajva8ukje6znz5urw","0x2c6D74dF9c9B0AB40f1e52D662009A3d7BEbdd02","2","2","cfx:acgfy0trwfmb256kyks06na49xjrrb6kh6jbmz97kn",false
"cfx:aamp582e1tjc3dy5cyk9zyb4rtjgtwkdtpns2m4cep","0x30BBa8Fb0bf547bD979d224d38AE1508b3E3d594","3",3,"",true
"cfx:aanh189kgg47z171ch1rfcru7gyk0x34xa0bw7br25","0x7b7e23Dd57f64eF8EA72D93c6a82d7dbB320a5CC","555",0,"",true
"cfx:aascnws38de3dst3rxa49jjc7trrdt8f86hmm863t4","0x262182Fface7F800E60d40Ed4E1c5B2b7F645c33","5",5,"",true
"cfx:aapub0ezc8ppat9bmmv3134v5twx2cw33ywufe8rbx","0x29d1A4681EF56F1C71eC663823b3e37c9EfD1c65","1",1,"",true
"cfx:aam833gphcp7ruyv7ncwmead0f4p1x1f0y9g9sk9xf","0x17459B35693c96c65b2c261Fd11bEe59B1295E35","91",0,"",true
"cfx:aar2jv4ue3h3ydd38rv850rhsykfjj0y5akd2gw35a","0xdd44a9bE8199706513C1f095C1803068d5dF1B95","3",3,"",true
"cfx:aapnr94f7tfzz261yutv3jz8v5razeg22uepb0j0zw","0xF5C615E6f12E7cb8730BFB3429ED4c17b157f8e2","41",41,"",true
"cfx:aaphvdveb60z18n4xust155kbmf01x5yua6zwwsf92","0x59c3B0cEAe02c7e9e1D0b3791997B483f63B2E5b","95",0,"",true
"cfx:aambgh4vs9gar6f6s493en9x7nbxfg0chjbgfa0t6u","0xCdBF99c6CF7850314EA69377e4A579aaDec2406e","250",250,"",true
"cfx:aajnp5y9jpx8e8pv80nen9y977fmetchpe5tewhkyx","0xb63383e9a9DC922f786A98BBC5BC47a8F020ed26","1",0,"",true
"cfx:aaj4ukbsruj24szuwhk3mdg9x85ewt2h6amtkvfh3p","0x5C3f5be57Ce2cC08E967d38AC0e9fd90Bd7E8fB4","5",5,"",true
"cfx:aajcyr66a6vwvg1h80w7uz2wc3vxvwr2gua8haw8yp","0x32e2fE4A49F83a2Ee74E3cBE66915329EBf5879C","1",1,"",true
"cfx:aam58cmzhwtsfv5dztkbejpa26eyangde2uwdb9ttv","0xBDd6c88E57dcf953F4f12a1CD723ef2a6e34Ed4b","80",80,"",true
"cfx:aarphcf8gz9g9r6002wyuk0tryhb8aac9j7y128b2h","0x8888F287b222826D9566201eEB093295ffD9dE0b","1186",1186,"",true
"cfx:aap5j2nctsmcdb4ustyabwnwrzvn06m74yb58rmtxm","0xa3C06795b35d7268AEa406f2ABFFB25A676a8672","1",1,"",true
"cfx:aak6ff2nr9nssae0nbzj7094s8g9r9wyve7gannh11","0xBfa99286E948c5C97B67B2DFF0d4EA49754044E6","4",4,"",true
"cfx:aash6nvj4tvj7y8jxhyje1k41wb1ya0ka207ref9kk","0x76a3985C34EBEe499AB32F843c625530A2Cc5aC7","111",111,"",true
"cfx:aaps7bb9k89ypbdm6464srje390377nxgea0w8cgm6","0x3D576B3E50Da36ccB1FBDFFF96f4cc163CdB4E27","3",3,"",true
"cfx:aak8kftetzwd5pb066rj2gr1yy8d7atyzuhe3pzrze","0x8718f72F59664a5691F592b1D87143cDE593AB91","4",4,"",true
"cfx:aarerpxz39weu8z5wttrcadkdk4evfr322jysvz99w","0x055F15a2A48daD2aC68061e72CC39906910Cb6aC","21",21,"",true
"cfx:aaj10zdttgab982k0294azd8g5as2gg7dj748x1dhd","0x83705C875e43c841ab163D64062dE24B2114C3F3","5",5,"",true
"cfx:aam22ta3m9b2h4gmv07wzk1exf3jc5njuyueffgkhr","0xD6121605b7059600B0EF4a3C5537A7Aa41513e6F","10",10,"",true
"cfx:aar0x38dvaz29dr4bsmn4vyjdckz88hf529pz5cjge","0x54faa34c412E0aE20A60C6f0c808DcF35BD62D74","0","0","cfx:acc3jrzrhujyuyhx2b19hmg2ed8m3852eyfk3sm3rb",false
"cfx:aajaxx2sd0bukd1zmh2bccyrsxdaa48hf2crmpchrg","0x4E946A15A4A8F08A10Be175B57e0fAa262d42e92","12","12","cfx:acc3jrzrhujyuyhx2b19hmg2ed8m3852eyfk3sm3rb",false
"cfx:aamz7kau7ybtzr84c4a827utnh4hm7892uzjc6y5uv","0x48CcE795B7e02d1EC81984E4D014283a43B44d51","4","4","cfx:acc3jrzrhujyuyhx2b19hmg2ed8m3852eyfk3sm3rb",false
"cfx:aas05x0za8u9chrh41gkgzxb32845tp47jxbtrsczy","0x181192ec28e9aF11f28f47c4743A19B113da9178","1","1","cfx:acc3jrzrhujyuyhx2b19hmg2ed8m3852eyfk3sm3rb",false
"cfx:aatt88p4nt1ucu1yh5b5su963emg3vw9vusfs1jywu","0x9A89898bE6366Cfb1c01CaA98Cecc4C6d70C5f6B","1","1","cfx:acc3jrzrhujyuyhx2b19hmg2ed8m3852eyfk3sm3rb",false
"cfx:aara1kvcu5myzf8f19pm7pz7hxe33tj7z6cbwum4c4","0x27A4f44f60cDB9735D7e540010f3b6AB0D58BF01","13","13","cfx:acc3jrzrhujyuyhx2b19hmg2ed8m3852eyfk3sm3rb",false
"cfx:aapk031z5zcfnn028hhzzphchv7dw3fyxyc27fcc71","0x4b3c6B2382C62311aCb50dB797d4d1A62b2F8799","21",21,"",true
"cfx:aajab3cf0t0tz1dv4yy8a8zj1r2cgn963ug3306rv3","0xf4942981C81708a8E646445d568Ab3189717C46F","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarzfwcz4179whca9umea5akp0p0dvxpma2c59rbv9","0xeb1D9D05646C068c6D9f905BAB97CF1d12027855","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar0x38dvaz29dr4bsmn4vyjdckz88hf529pz5cjge","0x54faa34c412E0aE20A60C6f0c808DcF35BD62D74","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajxpv1nx6ttpvabajezcp39c8vf3chy864fhht6b4","0x4F975b56862Ba7D6CbA7Dd5Ab7CE52592d43dBB6","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakycdtv194ws11y73tsam7va08ex0ztmjrjaxuds3","0xDb99a46cC4e5296960C52b51bd55C7e1917D427d","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamfhsnf64yz76st9pfjmakrd796asvf6pfbrsypxw","0x7C431bA9B25E5A90e230002aF8D7542c6df79f82","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaj6yy2y379mcyw5zp5tp66nzb8enjteb2zc269zx9","0x8F572aC2737AaE29d1022e3Ba9340DA5cdaa998d","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaskv8xn3e802xtzcc9nv4dt4efr1961ejuvavxhp0","0x7946F2cDA869486d259c4cEA739bA0C6bd21F141","84","84","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aase96h909kpbn18tz95hu8wuk7s69ajcpd409bjvv","0x82Fc929dCce8724e53faDE607D36426Dd7b3fc87","7","7","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap47dkejtt6vsa1ma5shph5c02nrvtaza1aux4c7w","0x5b6cEF0C83CEfeE4a326031b0743e0B6B8ccB044","8","8","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas23hpgryzv7wnjm1hbdw7641tz6vrb6a538pc5r7","0x1dCcE51f3d4697FA3757837302D40840b42BF92A","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aat9cwbh52be0knxmzmcdjdfhpxc9bkv06b95x2z6z","0x8dBa43A12121D64Cb672d5E9fedee974B6584a6A","22","22","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarw5n5puzjywa91820r2jehwxe4z0u91jrzwf3163","0xd08A5f557e7e90d7c32086B0b7CeDE600FC7fA34","89","89","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatbxkfxa372gepawj54vrj9u9ksxmk56ys5cp07my","0xc4Aa5F542d688aA84a912C1649790c5f85381C57","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakacckf02jj7avtjnjznumavm91whdraed9njnury","0x260a0bEF2EECe7037fF3F43f15420e4a2e64EE50","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak4xfab1p0ux9uzmsd8fy2ug5xu3xud8eedt8yzsw","0x68bB4999ffCe8e32dEaeb7d6126d0A2479cc2df1","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamfgvng0uh52njtja7gedpa62j19e0shpc00c4xps","0x0E95bC3A8007C1953F3A322179B5f81FE6973042","23","23","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap4sz48yuyk78yrezzsbpd60xp705tp6a55h7ryr8","0xCfb1282353082Dcf3B652088621c51a9EEC716AE","8","8","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamjgtgsdty14rdrdaej8rxka9npeux7cafxv0949j","0x9B71b914145A35bB7a38D149b5Edf751740e08f6","14","14","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasjwx5z6ftwvy59mw1gt8t004vkxhspxy4ry02py6","0x437e9576a93548fabEDa5F441C47Af07221bE813","3","3","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatgx02ap2c767dfdd5d1uu1suk5c0n3ua4523gdpa","0x5F39Ba5bfb3f5Bc676919853cE6a41AAc8B193BA","43","43","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar2dvm7ryk4w7whxuh8dap0g70cmj0s2246wjb728","0x18fF593D083948Cb252F60fa1b78F3b24dEB327d","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatms2jxa3ma0xh9a81n12x1mzzkh682bj08sb2jvx","0x00Df176B25cbd3c4DB39264e911d9Ba119D0A26B","9","9","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak1mkvrss1aegr653mhnf7huhesfwzhxu6g31x74y","0x4B14ddb5e96365ff8aFB4F34dd2587c3cF263cf2","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aata3kyrrtxdhydbd1heufehuj6f7y6d4y0n5rv601","0xA207705905a05363fa671f2580178D2595749e8e","12","11","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aastfmmzvmhztjwhebwujzve0tpyptjwaaevc1y7vx","0xf3478C6A47aa06998AdeA552F04662399738E363","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarjj2w6fmsdx54w4dpkfae5e9gs0wydne8zvcv5c6","0x7529361D63eBDaE4D028D58127cc96667d295160","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapu3pptjack1ez9cexsv32cb4nxjj91wed4zxnhb5","0x4E031e2EA281641Defb69F3B26288Ca64093de74","283","283","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatdw7nd768j5vdswjk5c65krkne3tcs9jgcuya6as","0x393A84d471600Cea72Ffd9C209104a3FdE3ca21D","110","110","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan3cys64fhhrtn3t16eb98bpzj1gcut2p9hsr7scj","0x9F7e2A723cee9c6324Bf1D1167141A26f8A27f69","20","20","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan781hjfzm0k72sampzgzebw1t22pj3z6dtt0j2mn","0x43a801D6a2F10aB1A0466a2EfF23f047B31f5d54","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamskf5w72s717t5ra4cv7e6u3xbu71r9askebg8h6","0x1e65Ec47381Ff3D2e7730b3589b1b75b0338BcCB","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aammbjasmxjfva002kf91utrgk1jk46fse8kkvtjjd","0x1eb7ebdbd34006121288C9F4D8DdFD0b2eB8E2aC","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakjgz6ft2hxhk8dwyj7uat6tpjg1251r6m1gn0b1f","0xB5CC856B9B201668eEEA76B40aDcB7C461257d29","60","60","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar7cbjd6tmh6dmra3wtt26rmf57xpxd06e626jg6y","0x79052E006C0531263749993bd1E4E0d195649761","37","37","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakgjh9gj125x8azz1w5ssnu9vkfgm62aj7zx8htw7","0xe4340B00Cba119b538eCd4f921F91d496a55C1f1","4","4","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap8t09d8e9x7zzhprm4hktgy9zr0k1jk2h6knw42s","0x3618baf396b8f779E97123070F1f54663934A4aD","80","80","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajbc0jm3un8pnupbw1ew4vtj5ncu1j0yjyab8m59y","0x0645253f01FE6435ceF1aD595bAc99B459C86188","22","22","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapesdjjxsxua47mmpusp6z0kx8x3f27yafwuhydjp","0x58b4B4F8A946103070B48aD448C763f7b5aB0f8d","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamx5etbv8frhg76m3varvajp9supj306e2w6gd5nt","0xE809DB84EB1CDb575D2C6889525A9388CD0410F3","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatds0g82rhw8ze6497cmpuk9reft8uu9jj15xcgpu","0x05500c07fEa046BE0199A8218284ed07fBF47e85","57","57","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamjhpb50p7nk5h2yd742escdd6cafp1raf51969uu","0x62e3720a954A1Ac1107FDe7714d55d421EE71257","40","40","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaknz3rmehjs5hprnu5ajfgguhmh4t4x9ygmj4zp07","0xA780Fe17C4223399DC5A78D572b4480d0588539D","3","3","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakuznwf7rhxebr20fgfszt2bhfbbstfkjfjwa1y3s","0x85BbbE78dc11aB416d76cE1946310623a6Ef6005","16","16","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamp6k26zwnf1v95r9hgz3whvmw0ryrpxju3hyhtre","0x47E0d7681242214102c219B1f861A48c39Ea0907","119","119","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakzmjawwfxm35und9nmzxfj10bnvw2kzy4c19tc90","0x085335F142DbA729671D9eAb8CcFe5F7B413427C","49","49","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatb7dsxkttgayay2gv7mv7ax35w3p7xg6jx85vgh8","0xd7278B6DA6A85Bbf76D23F100f3e43AC517E3F4C","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakhwvee0cxnb6t6733nfhkwf4k8x1w4zu1y6a1cp3","0x6F86EdD1bf5286DbB3EEe51DFa0568A885fAc37C","13","13","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarynukzzygaj53u4n0a6mdw982z7mspwpz8t3ks4s","0x4BAa389978c73c94C2030b1dCC2324533a4fE813","21","21","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajnzwp9gu2rpnupxvxy3cwckrstzu11epm0ptda1h","0xBDb12D4b9F27ebe3a1495D887056c98fB3a07DE4","21","21","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasmjj6erxnkbzrpry2xhrnzesn3mzmpt6vvn815wn","0x906820FF11227E97895d91e8F83C694b05A66Da7","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamucw7psjf7msbthaep8n2yy788bwjaraxjbychs9","0xE9858058f4670799DF93deBb907Aea73F76A874c","0","0","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak1u8x0hr2fmnttkugdyxaess32vv9tdp4b3b5yu1","0x858bFd9cc09DF465Ae104Ae771FAac7612be5eEd","4","4","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajkxpvt131m42dv4t4ad1r7jxptuj4jnukzfmer9f","0x09B594a66Ee5773E499a75b3fE1B263a6a1f1215","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajpxe3ugnh3bpntfpmzad3r8d6bm69rj66zxv0mja","0x4596aBecd0c21dD5B574EC0018dBbFF5E0476718","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas3992j1anyvb51bncynv2j0u2a9syx5axj998rax","0x3Fb2A9aeFFDc2baBd018c164E1606a105117c101","4","4","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan4a2nrxmtvwv4vd5cy0b1k43rk83tvk6c2m2rdx2","0xE27b8760563887E929294163d5A5B50069fAc31F","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aank3233pchry3ws0u40pnmpmrrdsy1542y0cea2tp","0xEaBE53917CCE0A9778d61F31B8bA27edFE7124F1","8","8","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajub0wretnxjrs41thp4rd9h3c3xxvhve4t123amn","0x25a0fA64Ae01BC839B093052CBAa584d214EA894","154","154","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatzg285xfw5ajv6gt0c4z0pjawnx1jcpje94tr480","0x15F896405CdE6B68fd7eD101bAbC2695FF8A41C5","89","89","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatgw3wwkma3nrnhjepz82gbsv9hb3mnpajpzgp9rn","0xB70000C22Dd1990674dbA6a25111BA451F683C7A","4","4","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak80kwy7bcbpfhd84znt4t9vh0bm37vdyrkfu88j8","0x4B6dA0fb84aF8317630AfA8c8B8dB3354b28F4CA","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamu1sbdep0wj5aydme82rkxt2zcsscarpyyd2bjc9","0x038D7Ce8B58189B59736DF25f67149E3ba706e96","3","3","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap1um9gh1v64tv510es2zyjpsx0zn79x6yff6z0a3","0x86bbEe1734538cc036fD9988F9E1C5dE4E2e02fD","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas71xkkzbuuekkzphrc8vw0xnr080r9j29wn2b60k","0xc7250215a957271d43137F1F07F7Ea7A4ef3586f","52","52","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaju8a3y3nb5m2ujw1b41d8jabgn0p3zf21mvawwe3","0x7CD2c5e1cdbd791E7A9f0c255dedD3011C1df59A","8","8","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam9dg4e2rgvw0wfppt4w04xmr6zd3ek76meb8vjvg","0xED9c45f00327dfB3E98107F488E2359f833F0032","12","12","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan7a97sadnknydzprfna9kz5s1mw119e2b8kps032","0xfA18A43ea58091E9F893092726CF14F28ea0a0b9","60","60","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aataf1y4pg4p9brzmzj12s30zwgyvet8wju7894kph","0xF4B5714aD62DFC866146623fAa982Db938086007","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapv5njkma59sev17zua7spwk8tfxx3p82282r4maw","0xDbFA86c61dB2d3301b09Df9cB3c20975196BD47A","15","15","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasa13rj48cygce856sgvgs6jng1erxfp6btvbg6ne","0xDa4187c7097b088875FD6778e394d85294d4F890","226","224","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasy5vpj10u0yd15ye4ct9e5uu1av06r6jp7w3r7ja","0x6441537a144A3656674a0792D60C3EEC68F67107","50","50","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan4ut3b9jeftgcd7rj9h34gaj2gaus8xj7n03fj00","0xd6D710a0A628017E9Bbd96eD1844A3fD32A980ab","11","11","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aambbd3ahx3ag5788942trxwwwb9mcp0w61wmf9pjm","0x49cAB57EBd689F4B2f62Ff21421253d899e3c946","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaspca00u76ew2eharzsy355svm3t6yw4pxsyu7vka","0x8eFe5baBEC430A9DF190b2aa378efE91197dAa3F","0","0","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamj4zvwhd5hh6bn0pc1rhhudzd04mxxyuk6hxfcn4","0x2e766b532234925eeD5c55F27A2e25c2A1d4D4aA","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakdd3uzxsv9665cknr25frgj9cy32uftuu4eh435a","0x43A0b28a07a04F101Bf943a699be58A8C0888D9b","68","68","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
